Store,Mean_Sales,Std_Sales,CV,Promo_Uplift,Risk_Category
342,11104.138486312399,2075.025196928314,0.1868695351274761,1.2454747897169194,Stable
343,7199.365853658536,2017.284911662765,0.2802031390914287,1.4640031499017163,Moderate
344,8481.108418367347,2549.811279367318,0.3006459950264577,1.5724737551145072,High
345,4559.585209003216,1170.5609257153033,0.2567253098821248,1.465448211218925,Moderate
346,6830.500641848524,1625.700501871799,0.23800605359899932,1.3288231230833836,Moderate
347,4804.190476190476,1106.3809697703612,0.23029498419214955,1.163800789701455,Moderate
348,8802.97487437186,2314.2949296016104,0.26289918608528895,1.219274630181903,Moderate
349,8159.215714285714,1474.6198144530683,0.18073058319455912,1.1170877378803536,Stable
350,7013.133162612035,1788.840037477047,0.2550700230552581,1.3720050118928515,Moderate
351,6046.867779204108,1558.4153004132202,0.25772273469791984,1.4207626791795798,Moderate
352,6692.232142857143,1401.833815278304,0.20947178540041098,1.2167027131689938,Moderate
353,5651.368817204301,1440.1240544637462,0.2548274765008466,1.043111754037549,Moderate
354,8390.581514762516,2010.2717984945152,0.23958670742398636,1.3313880790194275,Moderate
355,9148.811224489797,2239.9104907258866,0.24483076934957745,1.344372510618068,Moderate
356,5719.281853281854,1283.2613590221788,0.22437456169183448,1.1596284477077656,Moderate
357,7805.633637548892,2367.474340310007,0.30330328711833265,1.4587648162831413,High
358,10306.111681643133,2598.2641311505,0.2521090602752183,1.4006236478786405,Moderate
359,6851.255455712452,1353.8417184696234,0.1976049101104258,1.1818017413270387,Stable
360,6935.459183673469,1763.3025617453814,0.25424453018140636,1.458460844591843,Moderate
361,6266.883333333333,1689.016077443632,0.269514523823958,1.4294590279898338,Moderate
362,9376.65556978233,2098.2413125221588,0.22377288969470674,1.3175243288515741,Moderate
363,7134.2002551020405,1449.7778724297423,0.2032151916948126,1.3137967490907352,Moderate
364,4564.955786736021,1438.974251500055,0.3152219470955562,1.3914599929172045,High
365,5440.594202898551,1372.918506461944,0.25234716195714485,1.3797750551511911,Moderate
366,6196.76282051282,2208.9989569223308,0.3564762797778861,1.6421536968653188,High
367,5254.238520408163,1508.3213900150274,0.2870675520642061,1.5019100612332315,Moderate
368,9686.268983268983,3155.4183800361925,0.32576200242699455,1.6339264238188336,High
369,6856.559539052497,1474.5955649276866,0.21506348140476586,1.216511830809073,Moderate
370,7649.643132220795,1835.7798587963678,0.23998241840380022,1.3717474980128688,Moderate
371,6889.756722151088,1886.9055402067922,0.27387114179812017,1.4529299278053596,Moderate
372,8786.206675224646,2186.7548522202023,0.24888497767602208,1.3822466992045477,Moderate
373,4530.5032175032175,1067.0073902885379,0.23551630780577415,1.2104895464401,Moderate
374,7009.673469387755,1790.9667938617426,0.25549931843232787,1.44418422345834,Moderate
375,9164.384615384615,3642.6232067298934,0.3974760291722019,1.8197050843436864,High
376,8460.12015503876,2340.734458057529,0.27667863046406166,1.4898376086974114,Moderate
377,7818.526785714285,2148.5883409337143,0.2748073134263009,1.3756372738601093,Moderate
378,6324.801026957638,1814.6983291752756,0.28691785266297676,1.2650907865357879,Moderate
379,3902.220663265306,1003.2184471242488,0.2570891125067167,1.4564369797617307,Moderate
380,14456.580231065469,3410.085282225482,0.23588464406662474,1.382832441551722,Moderate
381,9001.555128205127,2489.584624047674,0.27657272422260737,1.4627062782682263,Moderate
382,7985.847435897436,2457.927663506524,0.3077854521059112,1.560852972660062,High
383,17294.716666666667,2785.8133541459256,0.16107886632888418,1.2209183531681864,Stable
384,8871.575447570332,2967.193644982207,0.33446073502027596,1.5220775554968773,High
385,7348.519292604502,2045.162687294484,0.2783094941796943,1.472032109026588,Moderate
386,8029.541720154044,2479.453530314662,0.3087914126021995,1.4649695688775162,High
387,9374.828758169935,2781.827130500498,0.29673364732941954,1.515180865939739,Moderate
388,10257.920410783056,2507.249138088204,0.24442080243209927,1.4394679788478997,Moderate
389,10337.401785714286,2327.8032920732044,0.22518262715589704,1.3788502657932244,Moderate
390,11568.65641025641,2693.733077360137,0.2328475305889418,1.4021489727158842,Moderate
391,5727.013037809648,1974.5457235656008,0.3447775848474033,1.6089772713339714,High
392,7279.428754813864,2305.292285221812,0.3166858778166253,1.5884997174182618,High
393,5903.06675224647,1529.7623916716148,0.25914705963462953,1.3686432183339077,Moderate
394,8353.245838668374,1982.5079282665445,0.23733384202452545,1.3313949870532402,Moderate
395,3989.1347881899874,1018.1435818557651,0.25522917522617306,1.3904979678296856,Moderate
396,10222.092307692308,3455.9006727650262,0.3380815364154361,1.5651654594418973,High
397,5574.883183568678,1692.9329610938444,0.30367146814547935,1.5208507105839728,High
398,5496.522959183673,1497.7119567776554,0.27248352602171083,1.4141936833189386,Moderate
399,5558.84887459807,1253.0965907268123,0.22542375570831052,1.3386391269395466,Moderate
400,8745.718670076727,2797.006229254482,0.3198143382800974,1.6053191404465734,High
401,7026.532051282052,2550.697353411771,0.3630094241079245,1.6339776132940473,High
402,5857.991025641026,1617.1332123916875,0.2760559388557152,1.2618871141354424,Moderate
403,7468.523748395379,1821.0123650920998,0.24382494137256328,1.4124349503480131,Moderate
404,4785.223978919631,1441.361121927533,0.30121079562360464,1.4805581188523036,High
405,4520.699614890886,1662.6749407193206,0.3677915106862175,1.793579419088928,High
406,6111.059050064185,1739.144520989866,0.2845897096955068,1.286736485092503,Moderate
407,3886.744372990354,921.728707677073,0.23714672724100977,1.2992429661334424,Moderate
408,4727.774774774774,1101.106763731867,0.23290169608054614,1.359292432949424,Moderate
409,5527.358514724712,1250.022372936128,0.2261518534768655,1.3519674264084276,Moderate
410,6443.878048780488,1959.0628371141493,0.30401922914802904,1.586751475215434,High
411,9133.364916773367,2312.2144228375196,0.25316128764231816,1.3778066049045175,Moderate
412,9102.122186495177,2140.593471485697,0.23517520723482452,1.0955043239619846,Moderate
413,7058.2170418006435,1687.9085218873186,0.23914092070151347,1.3956033111129293,Moderate
414,6427.97695262484,1418.2439464971562,0.22063612812395378,1.1550148457332516,Moderate
415,6234.834615384615,1411.533816311076,0.22639474876014834,1.2546021369492688,Moderate
416,11012.00637755102,2339.852774774966,0.21248196691430993,1.3203216860907048,Moderate
417,7633.281129653402,2074.7648838309738,0.2718051187412746,1.5077976160338673,Moderate
418,5275.851804123711,1839.6270365195003,0.3486881559261409,1.686495553068165,High
419,5311.158163265306,1317.934266577376,0.24814442087092894,1.3888829176695225,Moderate
420,4540.3408360128615,1070.646193533363,0.23580744974942452,1.2257071732128404,Moderate
421,9588.251275510203,2796.3908123417923,0.2916476354227578,1.071977622818977,Moderate
422,4559.059948979592,903.0074514912832,0.19806878207280298,1.2259942768540608,Stable
423,10828.403397027601,2167.683087739674,0.20018492184496042,1.0937980136006118,Moderate
424,6925.756097560976,1622.7863639766817,0.23431179803576593,1.2479763663330596,Moderate
425,3237.659793814433,897.1854011910855,0.277109226517611,1.4389403418880296,Moderate
426,5068.396662387677,1460.5976997986904,0.2881774646088208,1.5564249480056884,Moderate
427,7643.243980738363,2386.4869190875047,0.3122348213797255,1.6005940178876612,High
428,6287.5048231511255,1348.4433570210697,0.2144639876944487,1.2581868688887943,Moderate
429,5321.144694533762,1330.2436974666502,0.24999201747570707,1.350264494691813,Moderate
430,8632.471061093247,1845.1636932036001,0.21374687272567838,1.2335812810397735,Moderate
431,9524.926829268292,1992.2121286625877,0.20915773573618415,1.2897272162180828,Moderate
432,10982.871173469388,2423.3389439527023,0.22064712457035876,1.373918757097824,Moderate
433,5360.865429234339,1854.6819996562126,0.3459669010794598,1.5738484565704258,High
434,9904.823151125402,2056.4024386311366,0.2076162700994298,1.1422460813209079,Moderate
435,3277.6919127086007,893.4260075262134,0.2725777868451062,1.4383038788561682,Moderate
436,5509.484615384616,1524.180088861005,0.2766465822601453,1.4910637414019674,Moderate
437,7366.717948717948,2410.913647051956,0.3272710675004918,1.175668763634484,High
438,5153.723076923077,1724.7265914876532,0.33465643491993075,1.6131460718143344,High
439,7294.942602040816,1964.4930446879146,0.2692952024239824,1.4532757355042232,Moderate
440,5156.078507078507,1344.9070322999019,0.26083913005854165,1.4436232315069653,Moderate
441,6328.351732991014,1527.8583712514185,0.24143069723611837,1.2966863622043185,Moderate
442,4379.133848133848,1280.7445694457115,0.2924652714124041,1.408792023201218,Moderate
443,5251.096153846154,1516.3227501608217,0.2887630897884424,1.514784632485031,Moderate
444,12188.706563706564,3275.1254727472333,0.2687016424285198,1.0507407477164916,Moderate
445,8600.150773195875,2038.3026421778193,0.237007779971789,1.0819728765611418,Moderate
446,4932.165596919127,1673.1142758333713,0.33922508134732554,1.6662211517753243,High
447,5307.622448979592,927.5602545687002,0.17476002927582512,1.1919560196147654,Stable
448,8484.065468549423,2272.5044324382056,0.2678555983404912,1.454173207716073,Moderate
449,11253.74647887324,2886.890644728164,0.25652707301943845,1.4214816830701678,Moderate
450,8790.513513513513,2158.5132065905705,0.24555029729177064,1.2520327521609422,Moderate
451,5439.3239436619715,1138.386455404772,0.20928822537426675,1.2994776503249583,Moderate
452,5149.841836734694,1698.7597332766015,0.32986638951881214,1.6167317151881044,High
453,7775.446448703495,2834.776563707814,0.3645805526936006,1.3104371972573279,High
454,5794.123076923077,2253.1536410433982,0.38886879190007084,1.723472111714784,High
455,7371.391248391248,1866.6391269424805,0.2532275202933857,1.1149312581179547,Moderate
456,6190.5609756097565,1651.379527632854,0.2667576547810672,1.4367187721994925,Moderate
457,4840.5530546623795,1272.3025785747593,0.2628423992480133,1.3287983152588476,Moderate
458,7582.117797695262,1863.491263373675,0.24577450695109498,1.1743469826477004,Moderate
459,9176.75,2907.583409995176,0.3168423908241127,1.6268444279855414,High
460,3736.0089743589742,1519.8321401372154,0.40680634082202355,1.8082005022255274,Severe
461,4838.66537966538,1255.139880588496,0.2593979500759145,1.2346270552775878,Moderate
462,4832.588461538461,1633.8885623780384,0.3380980142178065,1.5625392853269073,High
463,6094.671373555841,1704.5305522148824,0.2796755473331453,1.511977978397361,Moderate
464,10642.683673469388,2456.565886242332,0.23082203339052365,1.0891756871976712,Moderate
465,7762.806658130602,2044.8675751134822,0.26341858881307195,1.3977496523166848,Moderate
466,7712.365853658536,2532.49594683483,0.32836823289879113,1.6674229710475048,High
467,13480.147625160462,2912.6164850925356,0.21606710594594583,1.2259339784413903,Moderate
468,6669.660714285715,2363.229766535208,0.35432533494146373,1.0868649895636213,High
469,11901.456632653062,3046.297795883971,0.2559600803422743,1.2941045838264886,Moderate
470,13111.742268041236,3140.994099562834,0.23955581457841355,1.3060623379730425,Moderate
471,7109.752411575562,1495.5631158895676,0.2103537548585524,1.3024939966499478,Moderate
472,5204.651785714285,1085.806525539231,0.20862231907993342,1.2874592062841095,Moderate
473,3552.3016688061616,1117.245166050876,0.3145130313288831,1.5959546967949625,High
474,7526.818414322251,2187.543246388635,0.29063319001108273,1.5286591588257394,Moderate
475,6473.81443298969,1519.9482424457758,0.2347840300612145,1.321415757244379,Moderate
476,5851.6038461538465,2142.5012462008854,0.3661391479208068,1.7091667852968582,High
477,6213.688102893891,1457.2855236399507,0.23452827041016938,1.382687049749582,Moderate
478,6806.948979591837,1890.3643833567055,0.277710966987453,1.4854066921899405,Moderate
479,11230.879795396419,3030.0637583883545,0.2697975415630741,1.4499746628212857,Moderate
480,4935.890306122449,1551.3378639189193,0.3142974757754744,1.5828389890311492,High
481,5155.379001280409,1586.5451918925794,0.3077455976560674,1.4246987534766484,High
482,8334.617647058823,2369.804818804122,0.28433275756091764,1.2220131021567213,Moderate
483,4948.424358974359,2006.6776284867071,0.40551850102496534,1.7428964573040178,Severe
484,7717.669642857143,1942.7313333974846,0.25172512212874015,1.122679099799937,Moderate
485,4871.011254019292,1101.7745932365142,0.22619011449160378,1.2121172153759399,Moderate
486,4266.7432605905005,1352.1707144221941,0.3169093221313389,1.5659172775552799,High
487,6999.2997448979595,1711.5655066265374,0.24453382038312602,1.348517795352351,Moderate
488,3686.3188775510203,884.581291720022,0.23996331329526416,1.3389982905056217,Moderate
489,7306.367948717949,3074.1191830302546,0.42074519167484187,1.9347268829654392,Severe
490,8249.728295819936,1291.7304606855073,0.15657854590678044,1.1053740716381142,Stable
491,6746.462033462033,1714.5048461394176,0.2541339205105698,1.3591089255911908,Moderate
492,7859.125407166124,2057.752946734346,0.26182976350753245,1.363845707543118,Moderate
493,8295.668806161746,2191.062710237971,0.26412128562925785,1.3879265630026811,Moderate
494,7649.296178343949,1689.5406271161805,0.22087530509009018,1.3597671638328346,Moderate
495,5154.718146718146,1500.6042894783025,0.2911127721762425,1.5333310621694505,Moderate
496,7728.900510204082,1922.8088709825658,0.24878168226437605,1.388742643516416,Moderate
497,9062.122919334188,1933.7832615937564,0.21339185959042756,1.335083105512437,Moderate
498,6996.5337620578775,958.625506220823,0.13701434722139672,1.0787853059397658,Stable
499,5155.988416988417,1218.2037218196954,0.23626967776068844,1.248652847639411,Moderate
500,5354.036977491962,1144.496110284587,0.21376320617432742,1.1102076085891803,Moderate
501,5378.180064308682,1415.517130561378,0.2631963068613491,1.4041440606367057,Moderate
502,10823.524547803618,2611.761118680748,0.2413041248389596,1.3438107925493488,Moderate
503,6698.198717948718,1976.657317728935,0.2951028180803621,1.4759535521919525,Moderate
504,6673.158163265306,1463.8949316346402,0.2193706331873195,1.232671947912512,Moderate
505,4776.280566280566,1241.1484999854667,0.2598566986930558,1.4709829690622127,Moderate
506,7581.344030808729,2180.0426919122665,0.2875535898454292,1.5542001580972502,Moderate
507,8455.770218228497,2124.4078406354906,0.2512376502445402,1.379039392322959,Moderate
508,6767.6997422680415,2022.2787960822338,0.2988133151729502,1.462921485904792,Moderate
509,6125.062740076824,1845.0201944297269,0.3012247013173592,1.5981501682296553,High
510,8196.739409499358,2312.610436493148,0.28213785030338034,1.4779011610012198,Moderate
511,5662.320153061224,830.4412625072063,0.1466609517051494,1.1413387143799834,Stable
512,5510.978523489933,1153.861374740825,0.2093750447080531,1.1049952617764607,Moderate
513,18179.089285714286,3284.6005835253422,0.18068015024858738,1.2387234266133345,Stable
514,5756.009646302251,1473.6208618064693,0.2560143141443736,1.4361322437345851,Moderate
515,9058.152759948653,2022.9695170382006,0.22333135360477935,1.1936268116567499,Moderate
516,5879.084724005134,1814.265657107769,0.30859661703800007,1.552241577903347,High
517,5962.438735177866,2106.58609104222,0.35330947362419785,1.5916264526329342,High
518,5865.123595505618,1726.965170503931,0.2944465095036166,1.4189688913077279,Moderate
519,5306.320153061224,1479.6782453059343,0.2788520486183454,1.3056646057761894,Moderate
520,3869.7321428571427,964.707447597887,0.2492956649153535,1.3367426807229135,Moderate
521,5181.014120667523,1309.835272343201,0.2528144571384495,1.3494467670501313,Moderate
522,8222.889245585875,1767.7059539990742,0.21497382503941612,1.237525740238169,Moderate
523,15530.605867346938,3364.344257053003,0.2166267231162262,1.1006950858835656,Moderate
524,7710.819523269012,2810.6333717412667,0.36450514283982294,1.489795814472409,High
525,10233.026819923372,1702.5469909265403,0.16637765354154416,1.1748764792714945,Stable
526,10630.231457800512,3231.6877422467874,0.3040091605790352,1.6063220629132708,High
527,10734.693982074265,2181.8316822262673,0.2032504779241664,1.2314053618818956,Moderate
528,10704.444159178434,2894.935238279352,0.27044236909742897,1.5202763746307608,Moderate
529,7823.783163265306,1891.3823595616486,0.24174779899859444,1.346345049065576,Moderate
530,4634.323399558499,1869.544325444018,0.403412572722509,1.1384212265087312,Severe
531,4901.934948979592,933.2027287399623,0.19037436001353336,1.1996756784978369,Stable
532,10894.865211810013,1930.28630708247,0.1771739502559466,1.1942311297489048,Stable
533,9659.648648648648,2597.9518268613256,0.26894889466034255,1.4148731308916593,Moderate
534,7519.556982343499,2268.565810280619,0.30168875847438714,1.5229398081098562,High
535,8115.771501925546,2285.715716334017,0.2816387469498998,1.5072516389929065,Moderate
536,8323.613607188703,2456.0179640973406,0.29506631134056927,1.4808234337899515,Moderate
537,5580.178893178893,1344.0663653638464,0.2408643864458912,1.364937516455056,Moderate
538,3859.0242346938776,1084.112573586739,0.28092919547905815,1.4690795411582214,Moderate
539,11310.963022508038,1713.7720477008315,0.1515142472210848,1.1431048645036652,Stable
540,5648.990353697749,1830.1641681429746,0.32398075648066477,1.4157363319432086,High
541,6720.812580231065,1987.1751923356765,0.2956748411912055,1.3968248331193263,Moderate
542,6246.641479099679,1403.0077152437755,0.22460192728172856,1.4076899343950344,Moderate
543,2790.3802816901407,1237.6984969300877,0.443559075102269,2.1016020622595435,Severe
544,14094.498717948718,4209.3712923079975,0.29865349428479854,1.5415755425892275,Moderate
545,10635.256739409499,3024.2587620711574,0.2843616130924803,1.5773555712499392,Moderate
546,13681.53443877551,2347.6497045910332,0.1715925735593987,1.24436655149985,Stable
547,5752.490353697749,1175.8968848516163,0.2044152727862881,1.2169938193937213,Moderate
548,5073.0234375,1654.0672228015549,0.3260515633684286,1.4819243731074492,High
549,4642.716836734694,919.7168140552194,0.19809883876141643,1.2839625830600252,Stable
550,5973.627400768246,1456.4529324098194,0.2438138227741674,1.2341603030479342,Moderate
551,6559.378826530612,1626.3930704247257,0.2479492515124268,1.3093436528792741,Moderate
552,7721.866837387965,3115.5935941299285,0.4034767316945631,1.9521179795741037,Severe
553,7038.598455598456,2013.3907405472303,0.28604995060427013,1.0353460943699604,Moderate
554,4481.014030612245,954.401979112536,0.21298794705673688,1.201488348237506,Moderate
555,5173.860353130016,1343.140041762484,0.2596011392054539,1.405708498145251,Moderate
556,7178.753512132823,1851.7956549268404,0.25795504077373843,1.4295115540885228,Moderate
557,4383.079691516709,1299.3571913674107,0.2964484524162928,1.4523721320700418,Moderate
558,3241.5242346938776,720.0926536271865,0.2221463118862631,1.3745662041419993,Moderate
559,5882.961538461538,2334.112502512531,0.39675807622616693,1.7939315541568235,High
560,13612.859437751003,3287.759871224236,0.24151868211513766,1.2257049851959496,Moderate
561,6913.826700898588,1807.524028222679,0.2614361201717358,1.456035068871812,Moderate
562,17969.55626326964,2931.9275986449807,0.16316082354453776,1.2052827187450008,Stable
563,5513.492268041237,1322.8647066870458,0.23993226840182297,1.24380744455092,Moderate
564,5528.115532734275,1200.1371192022007,0.2170969676910131,1.2407441884682548,Moderate
565,6636.4172015404365,1798.8165380450403,0.27105235903907626,1.4869445054472274,Moderate
566,4904.639030612245,1273.7852144188632,0.2597102878455577,1.4347820325780036,Moderate
567,5241.504492939666,1607.5109345017759,0.3066888403257312,1.577183410955866,High
568,4877.496798975672,1158.211312836328,0.23746018922648296,1.1513983154808438,Moderate
569,4519.556122448979,942.6132525976312,0.208563236534579,1.2871737658183706,Moderate
570,4535.404364569961,1545.2516053833415,0.3407086736200774,1.5595954322276164,High
571,7742.750803858521,1857.762920785741,0.2399357757788025,1.1571701900215845,Moderate
572,6888.75,1742.020634483916,0.25287906143842004,1.4169825142656294,Moderate
573,3974.773311897106,1097.2590892383744,0.27605576548330685,1.5538091192584957,Moderate
574,8898.217503217504,2101.9205265176747,0.23621815557527584,1.3595023962417927,Moderate
575,5367.566613162119,2472.7285919986007,0.46067962825744546,2.0988550993596893,Severe
576,6982.517857142857,1988.4313993891362,0.28477283410812115,1.4245295235379642,Moderate
577,4953.4170918367345,1184.5693574972906,0.23914185612381988,1.3501051889853377,Moderate
578,8164.39178690344,2314.6488859482256,0.28350536651868796,1.3273539309699376,Moderate
579,8294.347881899872,2176.9717601825705,0.26246448680229717,1.4017085531307123,Moderate
580,10197.661989795919,2314.114111679444,0.22692594773145203,1.2004472754463489,Moderate
581,5333.718870346598,2053.9391051342673,0.38508574506117477,1.8579396005617586,High
582,7023.083120204604,1994.3123363071095,0.28396536139088285,1.5012615946937968,Moderate
583,4311.907692307693,1275.2029108611948,0.29573984460198827,1.5115896812000815,Moderate
584,4734.89628681178,1123.7687613443309,0.23733756628933794,1.3435086698366459,Moderate
585,5675.156887755102,1596.2047347304785,0.2812617811807988,1.3737732472551056,Moderate
586,15131.960051546392,3539.4976355339545,0.23390873511936347,1.1919474049724872,Moderate
587,9663.285714285714,2435.3923619863226,0.25202528767062754,1.2235252746455494,Moderate
588,6154.610969387755,1436.5555176291414,0.23341126267352788,1.3194165320748574,Moderate
589,4678.80291005291,2107.775806981102,0.45049467727147036,1.7165527340443751,Severe
590,4984.169884169884,1204.2023451698162,0.24160539731891115,1.1948738386734727,Moderate
591,5700.705276705276,1295.7638263573922,0.22729886276567504,1.3588321113218607,Moderate
592,4448.5109114249035,1280.991919976591,0.2879597117962955,1.4953095234129583,Moderate
593,9507.956632653062,2345.5606111316665,0.24669450038048507,1.3015084603395177,Moderate
594,4155.866071428572,1140.9033843788998,0.2745284291576596,1.4601692714339027,Moderate
595,15019.109693877552,3370.175798850107,0.2243925151052022,1.2503456631055572,Moderate
596,4505.818877551021,948.0123929387902,0.21039735921521305,1.2629008905846548,Moderate
597,5080.224646983312,1090.7795894258115,0.2147108967068075,1.2689914169822276,Moderate
598,5892.2926045016075,1060.4832860130384,0.17997804202779202,1.2417826226196997,Stable
599,9769.727040816326,2114.3910619113467,0.21642273659005679,1.152410045970958,Moderate
600,6996.617346938776,1775.0220581091517,0.25369717537658043,1.3356389629054768,Moderate
601,4875.769526248399,1164.5528802576177,0.23884494006296245,1.3090772735976262,Moderate
602,6300.167733674776,1495.2369116060986,0.23733287347477547,1.4237031681706571,Moderate
603,6933.314136125655,1908.0960381926163,0.2752069213553423,1.5068808099470858,Moderate
604,7963.988745980708,1963.0599519817101,0.2464920549984998,1.3647496796629455,Moderate
605,7026.735218508998,1858.3795405333954,0.26447268649575284,1.4036279363807178,Moderate
606,5839.210459183673,1457.2561938980373,0.24956391006700637,1.4389682187178294,Moderate
607,3901.910485933504,1879.5669801712536,0.48170427972326507,2.172373960968821,Severe
608,9326.971794871795,3423.973282459731,0.36710449626772945,1.698799600443533,High
609,4638.048469387755,1140.2676536853437,0.24585074114929734,1.3776003328729038,Moderate
610,4197.630295250321,1314.8892275106045,0.313245601690654,1.5818704325546151,High
611,5792.303858520901,964.7027055512025,0.16654905010414028,1.2093652388647453,Stable
612,6816.088282504013,1797.4762595843176,0.26371082431520126,1.350034331323265,Moderate
613,6728.372122762148,1643.824901152651,0.24431242374237527,1.2817008947570083,Moderate
614,6590.615384615385,1532.9658621610595,0.23259828903678625,1.2935726466156836,Moderate
615,9712.421254801537,2304.2282707229624,0.2372455034921204,1.3558139556048352,Moderate
616,8487.512195121952,2107.2800042327694,0.24828005613280787,1.422347244123819,Moderate
617,6359.165384615385,2138.6362082893247,0.33630768802825745,1.6039161963238215,High
618,6830.578745198463,1603.1136956045366,0.23469661289410373,1.2608527929456206,Moderate
619,4303.602893890676,1506.8665149589906,0.35014069655406954,1.7456063987443202,High
620,7773.766881028939,1457.494537626314,0.18748884034369184,1.1343581343118028,Stable
621,5916.224646983312,1429.644307286172,0.24164807670296107,1.4228470236239352,Moderate
622,4317.961734693878,1151.4802427709085,0.26667217393776715,1.4129832699144287,Moderate
623,7146.077023498695,2133.1255059477826,0.2985030106635223,1.4224017035443275,Moderate
624,7019.06675224647,2022.624429850325,0.2881614467055722,1.4655336640483594,Moderate
625,6300.195121951219,1745.0201722235688,0.2769787504110067,1.530119577230045,Moderate
626,9382.529487179487,2686.2812884869695,0.286306724871749,1.491672053481312,Moderate
627,5991.252240717029,1543.6546674845688,0.2576514233524952,1.3193840169831443,Moderate
628,6231.0829081632655,1917.5575546088598,0.3077406580638963,1.4965061412215959,High
629,7652.739549839228,1908.7502473963712,0.2494205160080838,1.283595622326752,Moderate
630,6935.852374839538,2617.205663168296,0.3773444879914771,1.7113972995901425,High
631,5400.307397959184,1225.1114156422768,0.2268595702728433,1.3292916327034696,Moderate
632,7028.774234693878,1376.217670529938,0.19579767745803492,1.186513535144916,Stable
633,7207.2170418006435,1450.9548090167896,0.20131970504030838,1.0977165677321656,Moderate
634,6713.289743589744,2506.8350637025164,0.37341380447584505,1.717142415858256,High
635,5909.244871794872,2571.721901404516,0.4352031363058715,1.9351475094668802,Severe
636,5927.699839486357,2333.687456814477,0.39369190748644495,1.8119092163240602,High
637,8707.263665594855,1884.074300290689,0.2163796081810708,1.344157824541229,Moderate
638,6009.605177993528,1202.806993644524,0.20014742366920588,1.2569770734286767,Moderate
639,4734.697047496791,1509.053892686541,0.31872237601439984,1.6233567524878838,High
640,11533.978177150193,2649.2888458949324,0.22969428285753155,1.3652462843203146,Moderate
641,5764.295250320924,1911.6306126159734,0.3316330148962346,1.6286734152513271,High
642,3652.7098844672655,786.5386231451618,0.21533016528080373,1.3070477247260976,Moderate
643,7994.431122448979,2103.342751034108,0.263100991029588,1.4056146666155902,Moderate
644,9353.057432432432,2688.0743552782787,0.28740060399470857,1.126602657094205,Moderate
645,10730.2574002574,2748.233106822076,0.25611996099517154,1.4164462198696046,Moderate
646,5025.926045016077,982.8195371017872,0.19554994011031918,1.2936375123819732,Stable
647,5774.5752551020405,1561.4052098424193,0.2703930836233995,1.4559519487463128,Moderate
648,6573.996173469388,1439.6977417046176,0.2189988712671893,1.3518482596597332,Moderate
649,3683.7923076923075,1457.8162332414342,0.3957379003689477,1.772110352555476,High
650,6391.008038585209,1114.5757950152274,0.17439749540073549,1.2040712410270038,Stable
651,7615.865211810013,1585.892901222564,0.20823542133640982,1.2934735524006955,Moderate
652,6637.632992327366,2201.5477426311363,0.33167663008424386,1.6361619601503836,High
653,5915.504492939666,1519.7617467914613,0.2569116038379048,1.436972526182617,Moderate
654,6475.152564102564,2451.6505170647742,0.37862436333259825,1.7556189445387882,High
655,8031.711168164314,2492.4974529005535,0.3103320576043854,1.4410802039167754,High
656,3245.192061459667,690.2984389812682,0.21271420178156614,1.3243702869908196,Moderate
657,6054.715206185567,2046.2991677536102,0.3379678643948583,1.541057185315605,High
658,6058.83055198973,1804.0086303412127,0.29774865213036417,1.553009799951872,Moderate
659,5643.966709346991,1698.3720746698934,0.3009181595379034,1.5600672299504545,High
660,4616.599678456591,1569.4269646258085,0.33995301172626147,1.693802922976539,High
661,7166.540364583333,1443.5575336636211,0.20143018251841668,1.1980019782477733,Moderate
662,8439.524234693878,2678.178649396584,0.3173376336058034,1.6303169853477821,High
663,4792.556878306878,1619.6579561048752,0.33795278746427115,1.1933777590913097,High
664,4946.3564102564105,1521.6704071116276,0.3076346063450666,1.5203387613628931,High
665,8228.487710219923,2507.920972657407,0.3047851635656606,1.5698110341320304,High
666,7016.610038610039,2066.7277509254786,0.2945478998480709,1.4091440382752227,Moderate
667,8786.501915708812,2226.7772096383173,0.2534315966695697,1.413042680786648,Moderate
668,8940.853316326531,1995.5078517446827,0.2231898657928731,1.3588467751991589,Moderate
669,4514.2347266881025,988.795232819975,0.2190393926514785,1.2386621386190442,Moderate
670,6589.94847020934,1557.3806754638194,0.23632668487532907,1.4308223135373914,Moderate
671,5935.5,1357.1296765369175,0.22864622635614817,1.3526348305582714,Moderate
672,8837.105128205128,2107.6241542512803,0.23849712362529651,1.257269247395202,Moderate
673,7126.018018018018,1893.1160669578355,0.26566254283544094,1.3656338984506817,Moderate
674,8204.347651006712,2708.850568382425,0.33017257234949526,1.5036012106297125,High
675,4278.189500640205,1579.8426812112652,0.36927833163417645,1.6708247827586353,High
676,7687.464052287582,2397.414441581638,0.3118602474463906,1.0554390697477412,High
677,7938.98231511254,2024.7090488205852,0.2550338278202706,1.3679852651695188,Moderate
678,7299.937098844673,2104.290366349145,0.28826143812693694,1.4111784692040823,Moderate
679,9943.924744897959,2153.785170962133,0.2165930682517685,1.342000152280096,Moderate
680,5205.306122448979,1322.5959354014751,0.2540861006613043,1.0836368072554772,Moderate
681,3566.1566579634464,1149.5760930564165,0.32235714897418843,1.42626567176458,High
682,11207.408704883228,3253.5242354625884,0.2903012035284286,1.5651835443037976,Moderate
683,9147.085459183674,2565.591607284643,0.280481867009211,1.4931813068130584,Moderate
